"Time Domain Body Activity  Average-X"	"Time Domain Body Activity  Average-Y"	"Time Domain Body Activity  Average-Z"	"Time Domain Gravity Activity  Average-X"	"Time Domain Gravity Activity  Average-Y"	"Time Domain Gravity Activity  Average-Z"	"Time Domain Body Activity Jerk Average-X"	"Time Domain Body Activity Jerk Average-Y"	"Time Domain Body Activity Jerk Average-Z"	"Time Domain Body Activity Mag Average"	"Time Domain Gravity Activity Mag Average"	"Time Domain Body Activity JerkMag Average"	"Frequency Domain Body Activity  Average-X"	"Frequency Domain Body Activity  Average-Y"	"Frequency Domain Body Activity  Average-Z"	"Frequency Domain Body Activity Jerk Average-X"	"Frequency Domain Body Activity Jerk Average-Y"	"Frequency Domain Body Activity Jerk Average-Z"	"Frequency Domain Body Activity Mag Average"	"Frequency Domain BodyBody Activity JerkMag Average"
0.27737757	-0.013297714	-0.10432203	0.96328818	-0.20361695	-0.019789427	0.073854286	0.0036831421	0.0010649429	-0.98789221	-0.98789221	-0.99218014	-0.99560721	-0.98922661	-0.97990315	-0.99537145	-0.99253653	-0.98327156	-0.98663676	-0.98963306
0.27731838	-0.016813149	-0.10878974	0.96343922	-0.20158385	-0.01856901	0.071915158	0.013483097	0.0049145572	-0.99042236	-0.99042236	-0.99161678	-0.99540589	-0.98875112	-0.98340158	-0.99540491	-0.98939052	-0.98635335	-0.99165581	-0.9931849
0.2785622	-0.014971728	-0.10143299	0.9634375	-0.20107941	-0.018219709	0.075732896	0.017524524	0.0055371563	-0.99077552	-0.99077552	-0.99189435	-0.9953587	-0.98706889	-0.98529826	-0.99528609	-0.98749683	-0.98736093	-0.99191857	-0.99429967
0.27717515	-0.016800059	-0.10050161	0.96374115	-0.19993709	-0.015454202	0.078589314	0.0025907531	-0.0058443033	-0.99327412	-0.99327412	-0.99270116	-0.99486592	-0.98532793	-0.99131147	-0.99406485	-0.99038847	-0.99092515	-0.9941114	-0.9951337
0.27643007	-0.015864819	-0.10713283	0.96364647	-0.19936962	-0.012894814	0.076597923	0.0053244561	0.0011675648	-0.99460549	-0.99460549	-0.99271847	-0.99526503	-0.98953446	-0.98887687	-0.99338311	-0.99213773	-0.98778397	-0.9951262	-0.99535343
0.27748008	-0.01711812	-0.11777324	0.96329523	-0.1989349	-0.013004434	0.075168502	0.0089186629	-0.012488261	-0.99151007	-0.99151007	-0.99131655	-0.99496293	-0.98528076	-0.98791333	-0.99206236	-0.98739502	-0.9890873	-0.99398538	-0.99333426
0.2769478	-0.024997853	-0.12683761	0.96309865	-0.199832	-0.017089769	0.076665795	0.014252118	-0.010923615	-0.98478387	-0.98478387	-0.99124469	-0.9954336	-0.98352011	-0.99033018	-0.99290225	-0.98404773	-0.99009681	-0.99100908	-0.99072374
0.27546687	-0.021767197	-0.11954477	0.96280132	-0.2041151	-0.024338943	0.075019259	0.019849811	0.0097457109	-0.98996735	-0.98996735	-0.99428199	-0.99648099	-0.98185996	-0.98934345	-0.99496076	-0.98497975	-0.9932969	-0.99022345	-0.99211008
0.27725269	-0.015754744	-0.10902105	0.96204244	-0.20674111	-0.028666795	0.07694918	0.015588454	0.013841849	-0.99694029	-0.99694029	-0.99521897	-0.99745599	-0.98956138	-0.99212401	-0.99552917	-0.98970693	-0.99556243	-0.99597304	-0.99600406
0.27764167	-0.016895883	-0.09738302	0.96188573	-0.20621473	-0.028190096	0.078570652	0.0029919596	-0.007933113	-0.98940114	-0.98940114	-0.99417898	-0.9966	-0.98827968	-0.98700075	-0.99469582	-0.98756926	-0.99353188	-0.99016703	-0.99456319
0.27752978	-0.020663509	-0.10611704	0.96194815	-0.20682928	-0.023893223	0.076992124	0.027051026	-0.017163493	-0.98094801	-0.98094801	-0.99220443	-0.99581408	-0.97700771	-0.97653973	-0.99372919	-0.98877759	-0.98860544	-0.98554138	-0.99539541
0.27586268	-0.020709958	-0.10508921	0.96190974	-0.20866562	-0.023147567	0.071312443	0.010560554	0.018160403	-0.97233734	-0.97233734	-0.99145154	-0.99358093	-0.97547168	-0.97305941	-0.99188616	-0.98826616	-0.98937699	-0.98284145	-0.99514367
0.27864816	-0.013466196	-0.10062033	0.96151982	-0.20937949	-0.022412551	0.073086773	0.0048711905	0.005633089	-0.97526664	-0.97526664	-0.99438057	-0.99387094	-0.97844427	-0.98255058	-0.99256044	-0.98907553	-0.99487274	-0.98537841	-0.99717922
0.37536869	0.049797742	0.038440156	0.93904361	-0.21268215	-0.043655181	0.051729673	0.053487246	-0.072639659	-0.77817249	-0.77817249	-0.94495731	-0.93501648	-0.84984361	-0.87951668	-0.94511454	-0.92391667	-0.96926473	-0.85174048	-0.94528757
0.27879214	0.024725148	-0.14959568	0.96799295	-0.17823869	0.0050992086	0.080049997	0.057228769	-0.13087909	-0.88833449	-0.88833449	-0.95160598	-0.95934861	-0.85570632	-0.88213536	-0.9485915	-0.92799649	-0.96373282	-0.89156668	-0.94323694
0.27358657	-0.017380977	-0.13279684	0.97046247	-0.15219952	-0.0079899506	0.077051278	-0.017592464	-0.019289665	-0.80911537	-0.80911537	-0.9176289	-0.93227705	-0.76497495	-0.85556648	-0.92168792	-0.88137992	-0.93397459	-0.85504462	-0.90959227
0.27443779	-0.065376664	-0.1247859	0.9690211	-0.15298263	-0.022642692	0.063610356	-0.10374291	0.080944004	-0.84019025	-0.84019025	-0.93152066	-0.9372459	-0.77248637	-0.85007417	-0.92818783	-0.88750627	-0.93955931	-0.83206549	-0.91213039
0.27358798	-0.030363608	-0.14865932	0.96713138	-0.17945588	-0.028800577	0.067525476	0.066036319	0.032601036	-0.95512519	-0.95512519	-0.98613231	-0.98786729	-0.93477513	-0.957483	-0.98436525	-0.98414594	-0.98742543	-0.95118458	-0.98800683
0.27693548	-0.011099149	-0.10739798	0.96529753	-0.18966065	-0.038915333	0.078260755	0.018427303	0.0063068006	-0.99098023	-0.99098023	-0.9928399	-0.99438833	-0.98016675	-0.99400811	-0.99139878	-0.98786122	-0.99379124	-0.99182291	-0.99417403
0.27972554	-0.010394724	-0.099715234	0.96536301	-0.18545152	-0.038679701	0.078555607	0.0034153373	-0.0079915859	-0.99106953	-0.99106953	-0.99158201	-0.99479021	-0.98095786	-0.99297084	-0.99103023	-0.98552507	-0.99186495	-0.98925866	-0.99208733
0.28089425	-0.0090758083	-0.1012542	0.96607045	-0.18141247	-0.035974721	0.079652419	0.0064598436	0.0069107494	-0.96889447	-0.96889447	-0.97586041	-0.98565579	-0.94015303	-0.95503899	-0.98067355	-0.95608421	-0.97332537	-0.94960829	-0.97072738
0.28142127	-0.00731944	-0.089655397	0.96701696	-0.17684434	-0.032694491	0.072779546	0.01508871	0.0041914859	-0.95152772	-0.95152772	-0.96337505	-0.9838806	-0.91491366	-0.94588073	-0.97877923	-0.93332834	-0.96606417	-0.94644121	-0.9587342
0.28059011	-0.010614643	-0.094032794	0.96825533	-0.17080414	-0.025073587	0.074620427	0.0010871076	-0.015119643	-0.96971949	-0.96971949	-0.9665587	-0.9851127	-0.93508129	-0.96797284	-0.97800042	-0.94281998	-0.97363432	-0.95782487	-0.96326308
0.27903118	-0.019139339	-0.10881282	0.9694719	-0.16666634	-0.02003607	0.077916207	0.00447646	-0.0052668204	-0.98804374	-0.98804374	-0.9796156	-0.98931042	-0.96648439	-0.98180089	-0.98237515	-0.96517771	-0.97972427	-0.97935146	-0.97866478
0.27622203	-0.018775188	-0.10525233	0.9699154	-0.16747192	-0.019853007	0.075871325	0.020283673	0.0056308684	-0.99020261	-0.99020261	-0.98720437	-0.99577845	-0.96847199	-0.98824562	-0.99352835	-0.97480363	-0.98823016	-0.98307715	-0.9885699
0.27631656	-0.015386661	-0.10518001	0.96950241	-0.16823113	-0.018296587	0.0761505	0.011966738	-0.0082105886	-0.98563115	-0.98563115	-0.98089672	-0.99449942	-0.95735682	-0.98533815	-0.9900619	-0.96223421	-0.98821392	-0.97948435	-0.9826086
0.27656049	-0.018076384	-0.10874999	0.96920492	-0.16706627	-0.016716278	0.07328016	6.5195119e-05	-0.0040703882	-0.98708478	-0.98708478	-0.98242629	-0.99457463	-0.96594418	-0.98214779	-0.99066253	-0.969247	-0.98325967	-0.98419959	-0.9845476
0.2777386	-0.016597723	-0.10526044	0.96886772	-0.16678228	-0.016544236	0.07661118	-0.00049594212	0.0023428891	-0.98356784	-0.98356784	-0.98340374	-0.99223826	-0.96259988	-0.9823129	-0.98701038	-0.97514415	-0.98459996	-0.9811238	-0.98582183
0.27699358	-0.018879667	-0.10943215	0.96879353	-0.1668127	-0.015696235	0.071872667	0.033938647	0.0047782494	-0.97830442	-0.97830442	-0.97915654	-0.99016926	-0.94493049	-0.98103258	-0.9842847	-0.96451748	-0.9808419	-0.97790688	-0.98166037
0.27116707	-0.033538342	-0.12934946	0.96842887	-0.17032766	-0.017604299	0.072694072	0.0033311958	-0.017334989	-0.94134563	-0.94134563	-0.95429653	-0.98054242	-0.83482068	-0.9576273	-0.96917262	-0.88520981	-0.97018238	-0.88305507	-0.91049415
0.271376	-0.034325419	-0.12778418	0.96622059	-0.18058734	-0.026261573	0.081299163	-0.0014915372	-0.0062065008	-0.94472214	-0.94472214	-0.95895363	-0.98082306	-0.83390364	-0.96057099	-0.9699598	-0.88545481	-0.97428064	-0.8818921	-0.91179264
0.27569941	-0.022066914	-0.11866366	0.96414992	-0.18985933	-0.033589716	0.079767201	0.026421662	0.01216478	-0.98971936	-0.98971936	-0.98904712	-0.99325663	-0.98006581	-0.9900361	-0.98833195	-0.98323003	-0.99381165	-0.98666934	-0.99296783
0.1334979	0.040649177	0.039049939	0.85275482	0.2461684	0.30637258	0.12879448	-0.18593269	-0.22098767	-0.77882311	-0.77882311	-0.97725538	-0.91957973	-0.73214186	-0.73554983	-0.98052264	-0.97254086	-0.98038646	-0.65325625	-0.97890681
0.28731527	-0.024139861	-0.12142947	0.80747172	0.28165011	0.36234415	0.07309886	0.02939235	-0.0052850749	-0.97662938	-0.97662938	-0.9853975	-0.98942977	-0.97097775	-0.97534067	-0.98760207	-0.98069209	-0.98194931	-0.98406644	-0.98802928
0.27919461	-0.015663323	-0.10179189	0.80896622	0.27688942	0.35826086	0.071125157	0.017375585	0.004879268	-0.98978639	-0.98978639	-0.98832645	-0.99045844	-0.98428112	-0.98316723	-0.98939706	-0.98414014	-0.98642109	-0.99039107	-0.989524
0.26831417	-0.015363341	-0.097412393	0.80974424	0.27710512	0.36040255	0.075777516	0.0046802824	0.010962296	-0.99297133	-0.99297133	-0.99406674	-0.99509701	-0.99021939	-0.99060623	-0.99350069	-0.98964224	-0.99256026	-0.99277813	-0.99394646
0.27434336	-0.016999557	-0.10760137	0.80711506	0.27804299	0.36392535	0.078448128	0.015331659	0.0010214443	-0.99344366	-0.99344366	-0.99485682	-0.9956407	-0.99450841	-0.98893196	-0.99548787	-0.99344787	-0.99230036	-0.99316264	-0.99728974
0.27712611	-0.017014427	-0.10466398	0.80605629	0.27844434	0.36455308	0.07535066	0.011873218	0.0003696531	-0.99125766	-0.99125766	-0.99328631	-0.99611379	-0.99386614	-0.9814171	-0.99554823	-0.99437219	-0.98689452	-0.98955358	-0.99406209
0.27238164	-0.014713755	-0.10049804	0.80556896	0.27890933	0.36630116	0.076244984	0.0066154245	-0.0030389592	-0.99196009	-0.99196009	-0.99266884	-0.99414394	-0.99121803	-0.98486349	-0.99232819	-0.99074465	-0.9889555	-0.99023409	-0.99265255
0.28755285	-0.018294931	-0.12346149	0.80439057	0.27991029	0.36826349	0.081323396	0.0051379471	-0.019334378	-0.98579392	-0.98579392	-0.99308829	-0.99146237	-0.99107894	-0.98148848	-0.99386987	-0.99273065	-0.98916645	-0.98594608	-0.99394259
0.29328332	-0.020895132	-0.12504804	0.80756661	0.27902161	0.36266149	0.074683493	0.014048516	-0.0016828237	-0.98437869	-0.98437869	-0.99376269	-0.99484848	-0.99429317	-0.9839268	-0.99633081	-0.99569274	-0.98705247	-0.98515786	-0.99279295
0.2792147	-0.017496192	-0.11056925	0.81260251	0.27695174	0.3561697	0.07116551	0.016989617	0.020560781	-0.99596956	-0.99596956	-0.99486889	-0.99554607	-0.99263428	-0.98847457	-0.9961603	-0.99329147	-0.98877842	-0.98992384	-0.99290999
0.27427993	-0.016100295	-0.10641842	0.81338831	0.27669439	0.3555941	0.075952204	0.010287912	-0.012085157	-0.99826329	-0.99826329	-0.99472839	-0.9989049	-0.99347119	-0.98919393	-0.99737784	-0.99175123	-0.98954837	-0.99329996	-0.99508794
0.27097769	-0.016262285	-0.10330355	0.81200801	0.27732361	0.35673498	0.076641254	0.014939377	-0.0047470919	-0.99610656	-0.99610656	-0.99342513	-0.99664991	-0.99069591	-0.99047497	-0.99579604	-0.98809689	-0.98956937	-0.99361598	-0.99587414
0.27286072	-0.015744059	-0.10035728	0.80983643	0.27797553	0.35820334	0.073793824	0.017298932	0.01366128	-0.99510644	-0.99510644	-0.99317099	-0.9930809	-0.99041724	-0.99190039	-0.99167821	-0.9888144	-0.9930397	-0.99453312	-0.99481026
0.28132654	-0.017867613	-0.10677822	0.80827538	0.27888203	0.36102975	0.077558884	-0.00088437883	-0.0093198721	-0.99312618	-0.99312618	-0.99227702	-0.9940908	-0.98724864	-0.98678463	-0.99305125	-0.98934922	-0.98775631	-0.99204476	-0.99161225
0.28013289	-0.018937077	-0.11259566	0.80940062	0.27844949	0.36160456	0.077375976	0.005963606	-0.008029629	-0.9939957	-0.9939957	-0.99278293	-0.99603885	-0.98971766	-0.9875707	-0.99572055	-0.99014463	-0.98690347	-0.99108906	-0.98962473
0.27692481	-0.016379499	-0.11390487	0.81035333	0.27743257	0.35977146	0.075919133	0.0064803868	-0.0031004369	-0.99286206	-0.99286206	-0.99173198	-0.99265133	-0.98326575	-0.98934112	-0.99107041	-0.98493252	-0.99040906	-0.98950864	-0.98810127
0.2975087	-0.033960475	-0.13504361	0.96224579	0.087986317	0.062810319	0.082529695	-0.02499085	-0.047849139	-0.9450777	-0.9450777	-0.97491978	-0.96402843	-0.92117958	-0.9510595	-0.97034257	-0.95251035	-0.97437728	-0.95498491	-0.96141448
0.28889404	-0.017530321	-0.11322948	0.96246111	0.083380367	0.057336493	0.066132062	0.025105098	0.032888251	-0.98048604	-0.98048604	-0.99008738	-0.98789763	-0.97580941	-0.96984966	-0.99517951	-0.98320209	-0.98639093	-0.9815142	-0.98984732
0.27083774	-0.013018258	-0.097619976	0.96726603	0.081994566	0.054327497	0.072584981	0.021551012	0.01246938	-0.98568038	-0.98568038	-0.99258823	-0.99511458	-0.98823383	-0.98113826	-0.9942219	-0.99138125	-0.98823227	-0.98845885	-0.99434866
0.27743094	-0.015643287	-0.10734668	0.96507865	0.084619342	0.057798916	0.077577776	0.016711605	-0.011207954	-0.98525167	-0.98525167	-0.9939855	-0.99483636	-0.98962587	-0.98514641	-0.9937319	-0.99494131	-0.99015147	-0.9917945	-0.99425898
0.27802878	-0.015717983	-0.10883709	0.96467036	0.085901906	0.058419946	0.078405931	0.0095566969	0.0039643887	-0.98396375	-0.98396375	-0.9920435	-0.99240041	-0.98614556	-0.98391129	-0.99005028	-0.99236287	-0.99049156	-0.98956568	-0.99050012
0.27670029	-0.016663298	-0.10938261	0.96458162	0.087212829	0.059360556	0.06597703	0.016467131	0.0067005758	-0.98459483	-0.98459483	-0.98409758	-0.98472779	-0.98150888	-0.97455712	-0.97747187	-0.98732872	-0.97669522	-0.97752591	-0.97374257
0.27222117	-0.011873906	-0.099548855	0.96356865	0.088295518	0.060423025	0.081628064	0.022094613	0.0025025717	-0.96474128	-0.96474128	-0.95293532	-0.95696005	-0.96676128	-0.94310928	-0.94243985	-0.9715332	-0.94674953	-0.94602762	-0.93658801
0.27626812	-0.013201068	-0.092726336	0.96209171	0.091247767	0.063926322	0.085873905	-0.0077635098	-0.01239393	-0.95901979	-0.95901979	-0.94448714	-0.95818895	-0.94949691	-0.94415207	-0.94366071	-0.95586003	-0.94602595	-0.94712695	-0.9395365
0.2823903	-0.020961066	-0.1072518	0.9624617	0.092543746	0.068944871	0.069876315	0.0082686641	0.0030825211	-0.98538067	-0.98538067	-0.97796432	-0.98480109	-0.9690168	-0.97663709	-0.98003672	-0.96882495	-0.9763803	-0.97839467	-0.97648088
0.27602984	-0.016991255	-0.10538431	0.96375376	0.090648765	0.069626209	0.075490857	0.00077821697	-0.014080091	-0.99445961	-0.99445961	-0.99372931	-0.99502812	-0.98295105	-0.99218856	-0.99388713	-0.989079	-0.99289301	-0.99241792	-0.99680505
0.27855783	-0.019414794	-0.11240986	0.96357622	0.090196077	0.068880154	0.075366555	0.0092920802	0.001449938	-0.98416059	-0.98416059	-0.99442047	-0.99599615	-0.98369159	-0.98248416	-0.99598337	-0.99000405	-0.9932568	-0.98614614	-0.99646684
0.27849184	-0.017278061	-0.10240766	0.96404341	0.088850563	0.067513881	0.075938704	0.025265109	0.011497923	-0.97963111	-0.97963111	-0.99453901	-0.99617492	-0.98325713	-0.97495484	-0.99642415	-0.99179406	-0.99090706	-0.98334642	-0.99485284
0.27690169	-0.017565114	-0.10221949	0.96427823	0.088644928	0.070408226	0.074771907	0.0075641443	-0.0016200494	-0.98477149	-0.98477149	-0.99426388	-0.99626374	-0.98847309	-0.98467781	-0.99537483	-0.99289297	-0.9906618	-0.98921279	-0.99493053
0.27676607	-0.017198818	-0.10962685	0.96372568	0.088682814	0.072708614	0.075457992	0.0059640256	-0.0044230768	-0.98927975	-0.98927975	-0.99302094	-0.99367646	-0.98897406	-0.98725959	-0.99134765	-0.99391923	-0.99175914	-0.99139679	-0.99462746
0.27859164	-0.016939337	-0.11012823	0.96339243	0.088636283	0.07237443	0.075221348	0.013098831	-0.017474872	-0.9902695	-0.9902695	-0.99284842	-0.99436792	-0.99154344	-0.98606824	-0.9921478	-0.99550569	-0.98882771	-0.9921715	-0.99401931
0.2781359	-0.018466449	-0.10621808	0.96382076	0.088302614	0.071629065	0.073888207	0.017937845	0.015516472	-0.9898216	-0.9898216	-0.99408677	-0.99424224	-0.99216822	-0.98397271	-0.99412873	-0.99668637	-0.98891368	-0.98970297	-0.99447926
0.27431776	-0.017516463	-0.092135968	0.96373236	0.088015245	0.073801889	0.075141696	0.010219339	-0.0042287601	-0.98639317	-0.98639317	-0.99357048	-0.99420178	-0.99041341	-0.98454394	-0.99364978	-0.9934843	-0.99007016	-0.98699038	-0.99353913
0.47205977	-0.038707492	-0.12701439	-0.58002766	0.54025059	0.87867803	0.039629733	0.0078115594	0.063330665	-0.86157454	-0.86157454	-0.97531347	-0.93017362	-0.93673529	-0.93489999	-0.97308511	-0.96486755	-0.9771874	-0.90636425	-0.97437043
0.26899863	-0.015771125	-0.0924726	-0.51697028	0.52592207	0.86829417	0.044671664	0.012853153	-0.006966146	-0.96761809	-0.96761809	-0.9883772	-0.95918242	-0.9893743	-0.9884425	-0.98591704	-0.98988	-0.98825008	-0.96693286	-0.99032981
0.26752455	-0.017650818	-0.10765769	-0.51592624	0.52612018	0.8741059	0.089158398	0.0072827722	-0.0099491679	-0.98328184	-0.98328184	-0.9908484	-0.98078356	-0.98797654	-0.99128189	-0.99002312	-0.98664557	-0.99226262	-0.98882566	-0.99114334
0.28685026	-0.01680617	-0.11027859	-0.52018602	0.5261201	0.87485242	0.072583469	0.016795626	-0.00075278095	-0.99156788	-0.99156788	-0.99172909	-0.99054423	-0.9890871	-0.99306226	-0.99227577	-0.98882873	-0.99135207	-0.99230862	-0.99294698
0.27439127	-0.016506532	-0.10603026	-0.51775268	0.52631388	0.87445592	0.075754098	0.01193917	-0.0048651209	-0.99302307	-0.99302307	-0.99281816	-0.99296152	-0.9918891	-0.98932395	-0.9936197	-0.99233359	-0.98785862	-0.99292455	-0.98953192
0.272977	-0.017960301	-0.10788476	-0.51842794	0.52650049	0.87501323	0.078723525	0.008228891	0.0047115022	-0.99054221	-0.99054221	-0.99222941	-0.99082162	-0.98846088	-0.99025055	-0.99162719	-0.98850737	-0.9901478	-0.99271908	-0.98875207
0.25980406	-0.019711231	-0.10861143	-0.52080774	0.52600218	0.87500109	0.068265234	0.013700575	0.0019794886	-0.98786557	-0.98786557	-0.98995048	-0.98519194	-0.98839644	-0.99197419	-0.98635312	-0.98593132	-0.99119723	-0.98853747	-0.99050999
0.26929734	-0.016769891	-0.10873361	-0.5262443	0.52477054	0.87501153	0.077608828	0.015606535	-0.0096325492	-0.98869294	-0.98869294	-0.98881996	-0.98435494	-0.98782803	-0.99091547	-0.98444242	-0.98739243	-0.99152284	-0.985928	-0.98882846
0.27932059	-0.016770857	-0.10658312	-0.52859742	0.52463507	0.8749028	0.081942645	0.0097671404	0.0014988245	-0.99175216	-0.99175216	-0.99036501	-0.98635891	-0.99047879	-0.99260653	-0.98523332	-0.99095164	-0.99332717	-0.99245606	-0.99166223
0.27806573	-0.017431277	-0.10596529	-0.52832614	0.52490712	0.87535335	0.076921206	0.0070862332	0.0025609603	-0.99178998	-0.99178998	-0.99029556	-0.98737465	-0.9903851	-0.99312707	-0.98657234	-0.9904076	-0.99222623	-0.99294998	-0.99295764
0.27434638	-0.01737258	-0.10975475	-0.5284356	0.52495813	0.8759094	0.075688943	0.001437636	-0.0062359051	-0.99358737	-0.99358737	-0.99114303	-0.98794924	-0.9915836	-0.99726506	-0.98764597	-0.98996598	-0.99517241	-0.99281419	-0.99359273
0.27393067	-0.017891679	-0.10871456	-0.52932752	0.52475284	0.87577899	0.071667405	0.012340321	-0.0075140862	-0.99318117	-0.99318117	-0.9893855	-0.98900177	-0.99131959	-0.99280103	-0.98883649	-0.98956121	-0.98788148	-0.99214726	-0.99213267
0.27237982	-0.017780451	-0.10740486	-0.53061548	0.52431448	0.87564355	0.074556189	0.021346762	0.0011523588	-0.99286205	-0.99286205	-0.99097893	-0.98996954	-0.99072753	-0.99270955	-0.9911781	-0.98966915	-0.99023992	-0.99474479	-0.99260761
0.27724746	-0.016019695	-0.10791588	-0.53210856	0.52409052	0.8756226	0.07970415	0.0091618216	0.00259522	-0.99095821	-0.99095821	-0.99308006	-0.99011659	-0.99046006	-0.99177163	-0.99200684	-0.98985132	-0.99311745	-0.9951904	-0.99649816
0.27701289	-0.01732729	-0.10818443	-0.53230465	0.52450965	0.87585614	0.075016931	0.012645372	0.0037276607	-0.99058848	-0.99058848	-0.99155671	-0.99058471	-0.98845875	-0.99129609	-0.99202474	-0.98802201	-0.99195295	-0.99478502	-0.99624795
0.27838905	-0.017168551	-0.10956046	-0.53227409	0.52442369	0.87602258	0.078054576	0.011539953	-0.0077529629	-0.99178445	-0.99178445	-0.9896286	-0.98919887	-0.98627629	-0.99403353	-0.99015842	-0.9851149	-0.99043419	-0.99143527	-0.99446844
0.27529224	-0.017031907	-0.11001691	-0.53224183	0.52446443	0.87553048	0.080530523	0.004128411	-0.00092169833	-0.98758696	-0.98758696	-0.9842146	-0.98195812	-0.9833865	-0.98988908	-0.98109717	-0.98132733	-0.98570074	-0.9844562	-0.98423751
0.28056994	-0.016351704	-0.11177854	-0.5329226	0.52448565	0.87476866	0.075218691	0.017799113	0.00011190109	-0.98521765	-0.98521765	-0.98465926	-0.98195069	-0.98254748	-0.98976799	-0.98175236	-0.98172357	-0.98717483	-0.98645526	-0.98449928
0.28180488	-0.015894754	-0.1098343	-0.53214517	0.52484015	0.87356222	0.073294197	0.01018753	-0.00060113088	-0.98290319	-0.98290319	-0.97803267	-0.97912486	-0.97996701	-0.97987963	-0.97515471	-0.97683735	-0.97677929	-0.9796188	-0.97585742
0.25316801	-0.019612003	-0.1033875	-0.53206992	0.5253451	0.87319552	0.077336921	0.0027571469	0.016214006	-0.9807907	-0.9807907	-0.97179924	-0.97698229	-0.97705284	-0.97761975	-0.96914886	-0.97423765	-0.97292159	-0.97484409	-0.96998871
0.27243224	-0.018060415	-0.10669075	-0.53851921	0.52420799	0.87492727	0.074261067	0.015949305	-0.0082560908	-0.98578388	-0.98578388	-0.98282045	-0.97980013	-0.98442507	-0.98779766	-0.97569784	-0.98297923	-0.98596384	-0.98460232	-0.98083538
0.28528539	-0.017333044	-0.10996331	-0.54049652	0.52371576	0.8759149	0.070122325	0.0092652383	-0.01893009	-0.99027435	-0.99027435	-0.98785461	-0.98651046	-0.98643532	-0.98721772	-0.98491888	-0.98571272	-0.98829858	-0.98950016	-0.98696793
0.26421182	-0.019223931	-0.10572061	-0.53854986	0.52391663	0.87560112	0.062494581	0.0086976621	-0.00067864527	-0.98127616	-0.98127616	-0.97643864	-0.97371851	-0.97381651	-0.98003703	-0.97437383	-0.97554483	-0.97742182	-0.97561499	-0.97444871
0.2283252	-0.029954152	-0.10198707	-0.49423925	0.60992499	0.81989	-0.0045089222	0.080943324	-0.010028111	-0.86259175	-0.86259175	-0.96413152	-0.86634734	-0.88829926	-0.93701972	-0.9530806	-0.94633579	-0.95766514	-0.85046353	-0.94429996
